,[1] Accuracy,[1] Steps,[1] Time,[2] Accuracy,[2] Steps,[2] Time,[3] Accuracy,[3] Steps,[3] Time
1672,32.142857142857146,28.0,90.77318596839905,22.222222222222218,27.0,365.4922540187836,26.923076923076927,26.0,819.2375931739807
1673,55.00000000000001,20.0,89.38894295692444,84.21052631578947,19.0,374.42976117134094,83.33333333333334,18.0,860.7364225387573
1675,58.82352941176471,17.0,89.10201287269592,75.0,16.0,333.89771938323975,66.66666666666666,15.0,868.7231817245482
1676,72.03791469194312,211.0,118.5175302028656,70.95238095238095,210.0,411.46756052970886,72.24880382775119,209.0,1177.151106119156
1677,79.16666666666666,24.0,95.436758518219,82.6086956521739,23.0,376.3090417385101,77.27272727272727,22.0,980.1715795993804
1678,66.0377358490566,53.0,95.4763503074646,61.53846153846154,52.0,392.9690897464752,60.784313725490186,51.0,1153.9363276958466
1679,68.0,50.0,96.7218062877655,77.55102040816327,49.0,363.0816299915314,81.25,48.0,1104.789023399353
1680,90.0,20.0,96.59157419204712,84.21052631578947,19.0,365.09644985198975,83.33333333333334,18.0,1103.3661649227142
1681,0.0,26.0,113.74897646903992,20.0,25.0,375.3905513286591,20.833333333333336,24.0,1073.794711112976
1682,90.9090909090909,44.0,98.04108929634094,93.02325581395347,43.0,370.8579878807068,95.23809523809523,42.0,962.7107412815094
1683,88.0,25.0,93.47856783866881,91.66666666666666,24.0,365.4537930488586,91.30434782608695,23.0,926.5815327167512
1684,64.0,25.0,93.01422715187073,70.83333333333334,24.0,401.3984432220459,47.82608695652174,23.0,794.185140132904
1685,87.5,16.0,92.37932181358336,93.33333333333331,15.0,365.4064526557922,92.85714285714286,14.0,981.8907101154327
1686,70.58823529411767,34.0,97.37510371208192,90.9090909090909,33.0,386.0193815231323,84.375,32.0,984.0863535404204
1687,71.1111111111111,45.0,100.952303647995,81.81818181818183,44.0,402.6904306411743,83.72093023255816,43.0,885.5115053653717
1688,69.62616822429906,214.0,122.61589074134828,69.48356807511738,213.0,449.4074685573578,70.75471698113208,212.0,966.3266377449036
1689,63.63636363636363,11.0,95.80395102500916,80.0,10.0,349.4818422794342,77.7777777777778,9.0,849.7839021682739
1690,53.846153846153854,26.0,92.19450497627258,84.0,25.0,352.3720598220825,75.0,24.0,971.1747360229492
1691,63.157894736842096,19.0,93.80325555801392,72.2222222222222,18.0,352.0760645866394,76.47058823529412,17.0,860.3045537471771
1692,60.526315789473685,38.0,95.6631805896759,48.64864864864865,37.0,373.631228685379,77.7777777777778,36.0,918.8982417583466
1693,30.76923076923077,13.0,92.8831431865692,58.33333333333334,12.0,328.2754480838776,72.72727272727273,11.0,774.148365020752
1694,11.111111111111109,9.0,92.74698257446288,62.5,8.0,332.93727970123285,28.57142857142857,7.0,1001.3268847465516
1695,30.76923076923077,13.0,90.77243709564208,33.33333333333333,12.0,340.4609620571136,36.36363636363637,11.0,984.7528738975524
1696,93.75,16.0,93.78358769416808,93.33333333333331,15.0,359.0581629276276,92.85714285714286,14.0,1027.7425696849823
1697,66.66666666666666,24.0,96.56473016738892,69.56521739130434,23.0,367.3520922660828,81.81818181818183,22.0,851.3761830329895
1698,91.30434782608695,46.0,98.44810223579408,88.8888888888889,45.0,359.10321259498596,88.63636363636364,44.0,954.1371073722839
1699,57.99999999999999,50.0,98.35553526878357,55.10204081632652,49.0,357.3123574256897,75.0,48.0,960.915628194809
1700,37.5,48.0,100.46621203422545,53.19148936170214,47.0,377.0903007984162,52.17391304347826,46.0,1024.4816193580627
1701,85.36585365853658,41.0,99.49972033500671,90.0,40.0,399.2078356742859,89.74358974358975,39.0,1008.6524031162262
1702,79.16666666666666,48.0,99.93090295791626,82.97872340425532,47.0,372.07779717445374,73.91304347826086,46.0,890.2932858467102
1703,93.75,32.0,116.4558560848236,96.77419354838709,31.0,377.0470108985901,96.66666666666669,30.0,916.6067883968352
1704,0.0,14.0,107.36698293685913,23.07692307692308,13.0,363.8320806026459,33.33333333333333,12.0,1105.269106388092
1705,30.434782608695656,23.0,97.57699775695801,50.0,22.0,338.78823947906494,66.66666666666666,21.0,1069.7268371582034
1706,53.33333333333334,15.0,93.3954107761383,35.714285714285715,14.0,333.85143852233887,76.92307692307693,13.0,1038.8991088867188
1707,92.10526315789473,38.0,97.6796305179596,94.5945945945946,37.0,364.962370634079,91.66666666666666,36.0,1073.2978639602659
1708,91.8918918918919,37.0,97.39758920669556,88.8888888888889,36.0,373.8134922981262,91.42857142857143,35.0,1060.8131182193756
1709,91.17647058823529,34.0,96.98394465446472,90.9090909090909,33.0,352.16898584365845,90.625,32.0,1055.5796592235563
1710,38.888888888888886,18.0,93.73471188545228,58.82352941176471,17.0,335.7170901298523,81.25,16.0,1034.609070062637
1711,87.5,16.0,96.576504945755,86.66666666666669,15.0,351.41171050071716,92.85714285714286,14.0,950.4886078834534
1712,44.444444444444436,9.0,93.76217031478882,37.5,8.0,407.9750785827637,28.57142857142857,7.0,808.7117648124695
1713,73.91304347826086,46.0,100.849196434021,66.66666666666666,45.0,374.43087100982666,70.45454545454545,44.0,950.1294054985046
1714,64.0,25.0,97.40301847457886,87.5,24.0,365.4079773426056,82.6086956521739,23.0,1082.5610182285307
1715,40.0,20.0,96.78654003143309,63.157894736842096,19.0,380.0196650028229,66.66666666666666,18.0,997.0273983478546
1716,92.85714285714286,42.0,98.64124035835266,95.1219512195122,41.0,411.82816290855413,95.0,40.0,1069.1249747276306
1717,79.6875,192.0,127.18224716186523,79.58115183246073,191.0,441.43014287948614,77.89473684210526,190.0,1119.139687538147
1718,95.1219512195122,41.0,106.1362841129303,92.5,40.0,445.693808555603,92.30769230769229,39.0,919.3001961708068
1719,94.28571428571428,35.0,101.72446346282959,94.11764705882351,34.0,341.51161694526667,100.0,33.0,937.931741476059
1720,60.0,20.0,98.34457921981813,78.94736842105263,19.0,359.88819670677185,72.2222222222222,18.0,933.4034564495088
1721,50.0,16.0,99.07178211212158,53.33333333333334,15.0,338.84407186508184,57.14285714285714,14.0,974.6853799819946
1722,81.08108108108108,37.0,101.35655093193054,83.33333333333334,36.0,344.8384320735932,82.85714285714286,35.0,1070.3007490634918
1723,88.3720930232558,43.0,107.13537979125977,90.4761904761905,42.0,381.46315479278564,92.6829268292683,41.0,1075.2042818069458
1724,77.5,40.0,103.55995202064514,76.92307692307693,39.0,342.9598598480225,76.31578947368422,38.0,1106.0095646381378
1725,46.34146341463415,41.0,102.23424005508423,52.5,40.0,338.12425661087036,61.53846153846154,39.0,1088.3649246692655
1726,56.25,16.0,99.01845240592957,66.66666666666666,15.0,335.29054069519043,85.71428571428571,14.0,1094.51225066185
1727,92.5,40.0,100.46156430244446,92.30769230769229,39.0,371.24038767814636,92.10526315789473,38.0,1028.954638004303
1728,91.48936170212765,47.0,103.32273411750792,93.47826086956522,46.0,381.5183284282684,93.33333333333331,45.0,942.3248698711396
1729,73.68421052631578,57.0,107.34183859825134,83.92857142857143,56.0,399.42675971984863,81.81818181818183,55.0,1044.9306256771088
1730,88.57142857142857,35.0,104.25635957717896,88.23529411764706,34.0,387.95914030075073,90.9090909090909,33.0,967.1944909095764
1731,91.66666666666666,12.0,103.29882383346558,90.9090909090909,11.0,387.4498991966248,90.0,10.0,969.8632628917694
1732,68.18181818181817,22.0,116.31246972084044,57.14285714285714,21.0,413.32123708724976,55.00000000000001,20.0,1063.7156603336334
1733,96.875,32.0,113.0582504272461,96.77419354838709,31.0,431.5248532295227,96.66666666666669,30.0,1098.9326829910276
1734,88.23529411764706,17.0,101.44452476501465,93.75,16.0,437.7996332645416,86.66666666666669,15.0,1040.3344881534576
1735,88.8888888888889,18.0,112.68963098526,88.23529411764706,17.0,442.2091197967529,87.5,16.0,816.0703294277191
1736,95.34883720930232,43.0,125.46900463104248,97.61904761904762,42.0,441.3991417884826,97.56097560975608,41.0,967.389137983322
1737,78.57142857142857,14.0,108.1888678073883,84.61538461538461,13.0,436.40334916114807,100.0,12.0,1082.3705642223358
1738,48.48484848484848,33.0,104.3939929008484,56.25,32.0,444.0939586162567,61.29032258064516,31.0,1093.4624800682068
1739,48.48484848484848,33.0,101.30009245872498,62.5,32.0,404.6861412525177,64.51612903225806,31.0,1029.5165085792544
1740,62.7906976744186,43.0,104.79837703704834,73.80952380952381,42.0,428.486752986908,78.04878048780488,41.0,995.8267600536346
1741,7.142857142857142,14.0,99.5167453289032,7.6923076923076925,13.0,426.66692209243774,8.333333333333332,12.0,871.5444774627686
1742,95.45454545454544,22.0,100.91729974746704,95.23809523809523,21.0,437.27142930030817,95.0,20.0,919.0575635433196
1743,50.0,22.0,102.20625495910645,61.904761904761905,21.0,403.4779765605927,65.0,20.0,925.6726071834564
1744,26.66666666666667,15.0,102.20173931121826,85.71428571428571,14.0,397.5290067195892,76.92307692307693,13.0,1071.2160668373108
1745,95.0,20.0,110.36027312278748,94.73684210526315,19.0,388.2416250705719,94.44444444444444,18.0,843.1299221515656
1746,82.2222222222222,45.0,107.33652782440186,81.81818181818183,44.0,414.22296738624567,81.3953488372093,43.0,1031.2992188930514
1747,62.5,40.0,107.26991176605223,89.74358974358975,39.0,414.1264500617981,92.10526315789473,38.0,1093.8760459423063
1748,91.48936170212765,47.0,107.74476861953735,93.47826086956522,46.0,458.34154868125916,88.8888888888889,45.0,1076.6836338043213
1749,60.0,30.0,105.1425325870514,68.96551724137932,29.0,411.27920842170715,64.28571428571429,28.0,1085.7224395275116
1750,44.444444444444436,18.0,100.25060057640076,58.82352941176471,17.0,469.01977133750916,87.5,16.0,990.8835482597352
1751,86.1111111111111,36.0,104.06225514411926,85.71428571428571,35.0,419.00208592414856,85.29411764705883,34.0,827.9740521907806
1753,60.0,35.0,128.67064571380615,67.64705882352942,34.0,360.26243591308594,66.66666666666666,33.0,1077.71422123909
1754,68.57142857142857,35.0,128.62218141555786,61.764705882352935,34.0,424.7361698150635,69.6969696969697,33.0,1070.6977570056918
1755,65.78947368421053,38.0,119.23451399803162,67.56756756756756,37.0,458.8671638965607,72.2222222222222,36.0,948.4501223564148
1756,63.46153846153846,52.0,119.75047540664671,66.66666666666666,51.0,424.2264804840088,66.0,50.0,944.1815314292908
1757,70.58823529411767,17.0,108.7493541240692,62.5,16.0,416.1828875541687,73.33333333333333,15.0,970.3741681575776
1758,33.33333333333333,18.0,125.84505939483644,58.82352941176471,17.0,422.28348684310913,87.5,16.0,887.5381996631622
1759,88.8888888888889,27.0,113.04033374786377,88.46153846153845,26.0,438.9866425991058,88.0,25.0,917.8268184661864
1760,11.111111111111109,18.0,108.76249504089355,64.70588235294117,17.0,422.56717824935913,68.75,16.0,988.839190006256
1761,90.24390243902441,41.0,106.89114093780519,90.0,40.0,462.5684196949005,89.74358974358975,39.0,1133.7347700595856
1763,96.875,32.0,109.72848844528198,96.77419354838709,31.0,453.20539689064026,93.33333333333331,30.0,1191.910660982132
1764,50.0,64.0,120.9218225479126,60.317460317460316,63.0,437.52555537223816,70.96774193548387,62.0,1115.2227716445925
1765,86.36363636363636,44.0,122.47869634628296,83.72093023255816,43.0,418.8135325908661,83.33333333333334,42.0,984.560468673706
1766,56.00000000000001,25.0,120.4591898918152,75.0,24.0,395.86284947395325,86.95652173913044,23.0,880.9184861183168
1767,62.5,24.0,107.22446894645692,69.56521739130434,23.0,395.5181610584259,81.81818181818183,22.0,853.1910614967346
1769,72.72727272727273,33.0,107.70393371582031,84.375,32.0,468.63590145111084,80.64516129032258,31.0,910.46622133255
1770,40.0,10.0,105.61684393882751,33.33333333333333,9.0,445.53161644935614,62.5,8.0,974.7739400863647
1771,64.28571428571429,28.0,107.31733345985413,77.7777777777778,27.0,482.0697736740112,76.92307692307693,26.0,841.3236131668091
1773,90.4761904761905,21.0,117.3561098575592,95.0,20.0,376.2248477935791,94.73684210526315,19.0,838.9645705223082
1774,79.06976744186046,43.0,113.59425044059752,83.33333333333334,42.0,394.34611463546753,85.36585365853658,41.0,1096.2770845890043
1775,41.17647058823529,17.0,108.09475040435792,75.0,16.0,381.33950996398926,66.66666666666666,15.0,1017.7247910499573
1776,47.058823529411754,17.0,109.60539722442628,75.0,16.0,379.7148334980011,86.66666666666669,15.0,1130.5267860889435
1777,81.63265306122447,49.0,114.29638576507568,79.16666666666666,48.0,408.035740852356,85.1063829787234,47.0,1102.2311069965365
1778,94.73684210526315,38.0,126.93040609359741,97.2972972972973,37.0,368.4913446903229,97.2222222222222,36.0,1051.7480096817017
1779,96.15384615384615,52.0,124.05464339256287,94.11764705882351,51.0,405.5434763431549,94.0,50.0,1097.3702445030212
1780,94.5945945945946,37.0,117.89219522476195,94.44444444444444,36.0,383.99936747550964,97.14285714285714,35.0,948.3851506710052
1781,21.428571428571427,14.0,108.35616302490234,15.384615384615385,13.0,439.1705219745636,16.666666666666664,12.0,941.0601165294647
1782,89.47368421052632,38.0,111.44741368293762,89.18918918918921,37.0,494.67661595344543,88.8888888888889,36.0,1130.7432961463928
1783,90.69767441860463,43.0,112.56006598472595,88.09523809523809,42.0,461.89436721801763,95.1219512195122,41.0,1158.4357376098633
1784,33.33333333333333,9.0,110.28978323936462,37.5,8.0,431.1690106391907,42.857142857142854,7.0,1070.4966616630554
1785,64.28571428571429,14.0,108.22804021835329,53.846153846153854,13.0,401.2807137966156,66.66666666666666,12.0,1104.83011841774
1786,95.65217391304348,23.0,110.799729347229,95.45454545454544,22.0,402.7636466026306,95.23809523809523,21.0,1116.7891178131104
1787,68.75,16.0,114.128235578537,46.66666666666666,15.0,389.1413748264313,71.42857142857143,14.0,986.5718698501587
1788,44.444444444444436,9.0,122.53968644142151,37.5,8.0,383.44769310951233,28.57142857142857,7.0,875.4164791107178
1789,65.0,20.0,133.54190158843994,57.894736842105274,19.0,395.9358808994293,72.2222222222222,18.0,1088.8096172809599
1790,70.73170731707317,41.0,116.94022703170776,75.0,40.0,393.78531765937805,74.35897435897436,39.0,1073.6050724983218
1791,27.27272727272727,11.0,109.8964340686798,10.0,10.0,383.9836609363556,55.555555555555564,9.0,1063.1618354320526
1792,0.0,20.0,112.80471205711365,52.631578947368425,19.0,381.7074790000916,83.33333333333334,18.0,871.0052690505981
1793,42.857142857142854,14.0,113.89906191825868,76.92307692307693,13.0,372.85974168777466,50.0,12.0,1089.6037199497225
1794,0.0,15.0,111.22151875495909,28.57142857142857,14.0,436.7905344963074,23.07692307692308,13.0,1083.9929714202879
1795,97.2972972972973,37.0,114.94405102729796,97.2222222222222,36.0,487.9780597686768,94.28571428571428,35.0,959.9639167785643
1796,42.857142857142854,14.0,114.4576380252838,76.92307692307693,13.0,469.06982588768005,50.0,12.0,966.5811519622804
1797,33.33333333333333,9.0,110.93571782112122,25.0,8.0,404.9478814601898,57.14285714285714,7.0,1113.8295385837557
1798,5.5555555555555545,18.0,112.89937257766724,58.82352941176471,17.0,430.25743079185486,81.25,16.0,1122.5357177257538
1799,80.0,40.0,116.92173504829408,87.1794871794872,39.0,503.32471776008606,92.10526315789473,38.0,841.8166334629059
1800,56.00000000000001,25.0,115.1685028076172,70.83333333333334,24.0,437.6209380626679,78.26086956521739,23.0,1073.9347047805786
1801,83.33333333333334,66.0,118.80449986457823,92.30769230769229,65.0,474.6167476177216,87.5,64.0,1115.215005159378
1802,61.111111111111114,18.0,113.34822368621826,70.58823529411767,17.0,385.2850520610809,75.0,16.0,1123.2456829547882
1803,80.3921568627451,51.0,120.10203981399536,78.0,50.0,411.69053745269775,77.55102040816327,49.0,979.0880231857301
1804,84.0,25.0,145.37887716293338,79.16666666666666,24.0,379.35672235488886,82.6086956521739,23.0,982.5751631259918
1805,87.23404255319151,47.0,143.28090596199038,82.6086956521739,46.0,397.24308705329895,84.44444444444444,45.0,1148.875180721283
1806,82.35294117647058,51.0,121.19433450698851,80.0,50.0,392.89654636383057,79.59183673469387,49.0,1163.2683691978455
1807,77.5,40.0,117.6268241405487,74.35897435897436,39.0,392.5994584560394,78.94736842105263,38.0,1102.0479815006256
1808,91.80327868852459,61.0,122.482017993927,90.0,60.0,492.9398374557495,91.52542372881358,59.0,899.1016490459442
1809,47.61904761904761,21.0,114.2855384349823,55.00000000000001,20.0,460.5131752490997,68.42105263157895,19.0,963.7860662937164
1810,35.29411764705883,17.0,113.66615533828735,81.25,16.0,449.5502352714538,80.0,15.0,1093.1474850177763
1811,33.33333333333333,12.0,113.03100848197936,36.36363636363637,11.0,386.0953433513642,60.0,10.0,1078.0167450904846
1812,55.555555555555564,9.0,114.2642104625702,62.5,8.0,473.8890907764435,57.14285714285714,7.0,908.1283183097839
1813,84.26966292134831,178.0,145.08090686798099,84.18079096045197,177.0,551.7483015060425,82.95454545454545,176.0,1186.1356003284454
1814,25.0,28.0,120.05305814743042,66.66666666666666,27.0,434.2254884243012,65.38461538461539,26.0,1054.364985704422
1815,74.24242424242425,66.0,134.0743691921234,73.84615384615384,65.0,420.7985463142395,73.4375,64.0,860.5855691432953
1816,52.941176470588246,17.0,134.00159120559692,43.75,16.0,408.4386868476868,80.0,15.0,1041.268943309784
1817,69.11764705882352,68.0,145.1904842853546,73.13432835820895,67.0,481.1737112998962,71.21212121212122,66.0,1058.443780183792
1818,75.0,24.0,115.8511929512024,82.6086956521739,23.0,427.71702885627747,95.45454545454544,22.0,1061.3508365154266
1819,68.0,25.0,117.47537660598756,70.83333333333334,24.0,495.31788659095764,86.95652173913044,23.0,1064.683170080185
1820,81.72043010752688,93.0,133.39631795883182,79.34782608695652,92.0,496.7183291912079,85.71428571428571,91.0,893.1714055538177
1821,87.23404255319151,47.0,119.76302313804626,89.13043478260867,46.0,461.5356993675232,84.44444444444444,45.0,1115.8610289096832
